repository_url,issue_number,title_processed,body_processed,label,label_cat,test_tag,valid,html_url,issue_reporter,issue_reporter_association,comment_count,commenters,comment_texts,commenter_associations
https://api.github.com/repos/kayler-renslow/arma-intellij-plugin,59,object animate array not yet supported ?,ref urlreplaced q8g jpg,bug,bug,0,valid,https://github.com/kayler-renslow/arma-intellij-plugin/issues/59,kju,NONE,2,"['kayler-renslow', 'kayler-renslow']","['made last parameter optional', 'fix is available in 2.0.0-pre2']","['OWNER', 'OWNER']"
https://api.github.com/repos/HumBuch/HumBuch,446,send entity update event view models pathreplaced entities pathreplaced,updating categories settings virtual machine not directly available book management view meaning editing book changing category first reload application kind update event fired categories change general question possible generate general update dao event communicate change table da object ?,bug,bug,0,valid,https://github.com/HumBuch/HumBuch/issues/446,jidel,CONTRIBUTOR,3,"['davvitt', 'jidel', 'davvitt']","['Jap, ein generelles ""Update""-Event wäre eine gute Sache. Vllt noch mit einem Kennzeichen, was genau geändert wurde. Wird vom VM gefeuert und die Views müssen dann darauf hören und je nachdem ihre States updaten.', 'Der Hacky-Way wäre der Aufruf einer `XxxViewModel.updateDAOs();` in der `public void enter();`jeder View.', 'Vllt eher ein updateStates(), aber sonst wäre das nat die quick&dirty Variante. Ist halt nicht so schön']","['CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR']"
https://api.github.com/repos/DigitalMediaServer/DigitalMediaServer,76,gui server restart icon blinking flaw,changed parameter tab pathreplaced blink first time change not later,bug,bug,0,valid,https://github.com/DigitalMediaServer/DigitalMediaServer/issues/76,Sami32,CONTRIBUTOR,0,[],[],[]
https://api.github.com/repos/ghassan10088/TestProject,3,user story digitreplaced,description user story,bug,bug,0,valid,https://github.com/ghassan10088/TestProject/issues/3,ghassan10088,OWNER,0,[],[],[]
https://api.github.com/repos/robolectric/robolectric,2442,mockito inject mocks broken,description codereplaced steps reproduce codereplaced snippet work throw codereplaced remove codereplaced annotation remove codereplaced change codereplaced codereplaced snippet works robolectric android version robolectric digitreplaced digitreplaced rc digitreplaced compile sdk version digitreplaced test code robolectric digitreplaced digitreplaced throws codereplaced struggle problem day idea want information glad provide,defect,bug,0,valid,https://github.com/robolectric/robolectric/issues/2442,floating-cat,NONE,4,"['jongerrish', 'floating-cat', 'jongerrish', 'floating-cat']","['Just guessing but I wonder if the JUnit rule has applied @InjectMocks to the ShadowActivity that has been attached by Robolectric though byte code injection to the real Activity?', ""`@InjectMocks` can inject dependencies into the real Activity. But I don't know whether\n\n> JUnit rule has **applied @InjectMocks to the ShadowActivity** that has been attached by Robolectric though byte code injection to the real Activity.\n\nI also found that I can invoke some methods in `Activity` like `Activity#onOptionsItemSelected(Menu)` and `Activity#getIntent()`, but I can't invoke some methods which have a implementation in `ShadowActivity` like `Activity#finish()` and `Activity#isFinishing()`."", 'Just a side note, but I highly recommend against mocking Android framework classes, especially views and contexts. This is because the internal workings of Android can change across versions and upgrading APIs may require changes in stubbing behaviour. In your example using a real TextView would be better. The one exception I would make is for simple listener/callback classes that you want to verify got called.', 'Thanks for your advice. Actually I mocked a class written by myself. But when I wrote that test example to show this issue, I mocked the TextView because TextView is so common in Android and I wrote that code without thinking too much.\nI must admit I wrote a bad test example, and now I learn from it. I will write a better test example if I have more chances somewhere.\nYou are right, I should not mock it. I recall I read a testing book tells my not to mock some dependencies from others and mock something you write.\n\nThank your very much.\n\nedit: fix some typos.']","['CONTRIBUTOR', 'NONE', 'CONTRIBUTOR', 'NONE']"
https://api.github.com/repos/canitzp/FeederHelmet,12,causing crash mc launcher,tried add feeder helme digitreplaced digitreplaced digitreplaced causes immediate crash mc launcher even far trying load world running digitreplaced digitreplaced digitreplaced last mod file released datereplaced running forge digitreplaced digitreplaced digitreplaced much newer found digitreplaced crash reports crashed initial launch show feeder helme digitreplaced digitreplaced digitreplaced error cras datereplaced digitreplaced digitreplaced digitreplaced client txt urlreplaced pathreplaced datereplaced digitreplaced digitreplaced digitreplaced client txt cras datereplaced digitreplaced digitreplaced digitreplaced client txt urlreplaced pathreplaced datereplaced digitreplaced digitreplaced digitreplaced client txt cras datereplaced digitreplaced digitreplaced digitreplaced client txt urlreplaced pathreplaced datereplaced digitreplaced digitreplaced digitreplaced client txt,bug,bug,0,valid,https://github.com/canitzp/FeederHelmet/issues/12,Areolata7,NONE,6,"['canitzp', 'Areolata7', 'Areolata7', 'canitzp', 'canitzp', 'canitzp']","[""You're right when you say that they state that AutoFeederHelmet shows ERROR and I don't know why, but the actual crashes come from xercamod (first report) and from AnimalNet (second and third crash)"", 'Okay But I am still running Xerca and have not had any issues with it or any of the other mods I have been running. So maybe a conflict specifically between Xerca and AutoFeederHelmet?', 'Sorry I just saw your mention of AnimalNet also. I have been running that mod for months without issue and Xerca I started later but I still run both right now.', 'I can try to reproduce your setup and maybe find the error', ""Many many thanks to you for posting this bug. It is actually due to a internal change from forge back on the 5th of August (1.14.4-28.0.45) and it is a bug by AutoFeederHelmet. I'll test a new version and upload it as soon as I can.\r\nAs a side question, how have you found my mod and why do you want to add it to your modpack? I'm just curious. Also after you played with it, maybe you can comment on curseforge if you like the mod or if you want features or other improvements."", 'What I have to add here is that, the other mods also crash due to internal forge changes, so you want to inform their authors too (with crash report)']","['OWNER', 'NONE', 'NONE', 'OWNER', 'OWNER', 'OWNER']"
https://api.github.com/repos/Phylogeny/ExtraBitManipulation,31,game crashes startup,game randomly crashes startup log urlreplaced gxx pk5v helpful know playing custom modpack called project gear discord urlreplaced,bug,bug,1,valid,https://github.com/Phylogeny/ExtraBitManipulation/issues/31,Rithsagea,NONE,1,['Phylogeny'],['This is fixed in v3.4.0'],['OWNER']
https://api.github.com/repos/quaap/Primary,3,dialog disappears device rotation,perform sequences events dialog screen disappears sequence digitreplaced digitreplaced click non default user item digitreplaced click delete user digitreplaced orientation change sequence digitreplaced game started digitreplaced click go digitreplaced click clear progress digitreplaced orientation change,bug,bug,0,valid,https://github.com/quaap/Primary/issues/3,reverse-unina,NONE,0,[],[],[]
https://api.github.com/repos/somecookie/runPHARAA,86,bug application crash gps not found current location yet plus button pressed digitreplaced,attempt invoke method null object reference create track activity digitreplaced,bug,bug,0,valid,https://github.com/somecookie/runPHARAA/issues/86,alexabbey,COLLABORATOR,0,[],[],[]
https://api.github.com/repos/ConnectSDK/Connect-SDK-Android,123,device list update friendly name,step change friendlyname webos tv device list shows old friendly name,bug,bug,0,valid,https://github.com/ConnectSDK/Connect-SDK-Android/issues/123,khk624,CONTRIBUTOR,1,['khk624'],['This has been resolved in https://github.com/ConnectSDK/Connect-SDK-Android/commit/7b46e4fa5137996814df7f6063cae1a9d0d9d182'],['CONTRIBUTOR']
https://api.github.com/repos/raoulvdberge/refinedstorage,1976,fluid autocrafting not working energized glowstone,issue description rs cannot find bucket energized glowstone eventhough system system knows craft crafting lumium blend crafting patterns stored reborn storage crafter except bucket filling refined storage crafter fluid transposer te happens notification ca find bucket autocrafting lumium blend expected happen lumium blend autocrafted steps reproduce digitreplaced create required patterns energized glowstone lumium blend digitreplaced hit craft digitreplaced ? ? ? digitreplaced told not version make latest version reporting minecraft digitreplaced digitreplaced digitreplaced forge digitreplaced digitreplaced digitreplaced digitreplaced refined storage digitreplaced digitreplaced digitreplaced reborn core digitreplaced digitreplaced digitreplaced digitreplaced reborn storage digitreplaced digitreplaced digitreplaced digitreplaced issue occur server ? yes,bug,bug,0,valid,https://github.com/refinedmods/refinedstorage/issues/1976,K-4U,NONE,4,"['K-4U', 'raoulvdberge', 'dralom', 'raoulvdberge']","[""Update: I can manually ask for the glowstone bucket to be crafted. Just when i use it in the lumium blend, it won't detect it"", 'Is the lumium blend recipe an oredict one?', ""I have the same problem with signallum blend. The ore dictionary recipe doesn't work. The non-oredict works fine. Why wouldn't the ore dictionary recipe work?"", 'Then I think this is a duplicate of #1954.']","['NONE', 'COLLABORATOR', 'NONE', 'COLLABORATOR']"
https://api.github.com/repos/hltcoe/rebar,2,support protobuf riak api,protobuf version digitreplaced digitreplaced digitreplaced pb client supports digitreplaced digitreplaced digitreplaced causes exception attempting connect pb client need resolve faster pb client http,bug,bug,0,valid,https://github.com/hltcoe/rebar/issues/2,maxthomas,CONTRIBUTOR,4,"['twolfe18', 'fmof', 'maxthomas', 'vandurme']","['I think this also explains some error that I occasionally get when reading concrete objects:\n\n`java.lang.VerifyError: class edu.jhu.hlt.concrete.Concrete$KnowledgeGraph overrides final method getUnknownFields.()Lcom/google/protobuf/UnknownFieldSet;`\n\nhttp://stackoverflow.com/questions/16130886/protobuf-2-5-0-bug\n\nDo you have a plan to fix this?', 'It should also explain this (closed) issue: https://github.com/hltcoe/concrete-agiga/issues/2. The fix for that was to upgrade to 2.5 (which might hinder integration?).', ""I don't have time to take a look at this any time soon.\n\nIn the meantime, make sure you're just using 2.5.0 in your dependencies\n(really don't need any pb dependencies if using concrete - it has them\nalready). If you have 2.4.1 or other versions in your dependencies, you'll\nget issues.\n\nWe don't really want to downgrade - 2.5.0 offers ~25% faster message\nparsing.\n\n2013/6/17 fmof notifications@github.com\n\n> It should also explain this (closed) issue: hltcoe/concrete-agiga#2https://github.com/hltcoe/concrete-agiga/issues/2.\n> The fix for that was to upgrade to 2.5 (which might hinder integration?).\n> \n> —\n> Reply to this email directly or view it on GitHubhttps://github.com/hltcoe/rebar/issues/2#issuecomment-19545788\n> ."", ""Yes, this is not a priority: we can even live with disk-based access to\nConcrete for the moment, as we are doing minimal writes, just reads from a\n(mostly) static collection.  For now let's cross fingers that Riak updates\nits support by the time we come back around to this.\n\nOn Mon, Jun 17, 2013 at 11:40 PM, max notifications@github.com wrote:\n\n> I don't have time to take a look at this any time soon.\n> \n> In the meantime, make sure you're just using 2.5.0 in your dependencies\n> (really don't need any pb dependencies if using concrete - it has them\n> already). If you have 2.4.1 or other versions in your dependencies, you'll\n> get issues.\n> \n> We don't really want to downgrade - 2.5.0 offers ~25% faster message\n> parsing.\n> \n> 2013/6/17 fmof notifications@github.com\n> \n> > It should also explain this (closed) issue: hltcoe/concrete-agiga#2<\n> > https://github.com/hltcoe/concrete-agiga/issues/2>.\n> > The fix for that was to upgrade to 2.5 (which might hinder\n> > integration?).\n> > \n> > —\n> > Reply to this email directly or view it on GitHub<\n> > https://github.com/hltcoe/rebar/issues/2#issuecomment-19545788>\n> > .\n> \n> —\n> Reply to this email directly or view it on GitHubhttps://github.com/hltcoe/rebar/issues/2#issuecomment-19589223\n> .""]","['MEMBER', 'NONE', 'CONTRIBUTOR', 'NONE']"
https://api.github.com/repos/stoicflame/enunciate,642,resources description error,resource handling class contains several rest interfaces following settings sort resource items path index html using ant enunciate task create document facing problem descriptions resources index html using description resource handling functionreplaced not interface child resource handling class codereplaced settings codereplaced generated index html description wrong path method description pathreplaced pathreplaced path digitreplaced parent description pathreplaced pathreplaced path digitreplaced parent description corrent index html path method description pathreplaced pathreplaced path digitreplaced child digitreplaced description pathreplaced pathreplaced path digitreplaced child digitreplaced description,bug,bug,0,valid,https://github.com/stoicflame/enunciate/issues/642,chen8002014,NONE,1,['stoicflame'],['[Enunciate 2.10 is now available](https://github.com/stoicflame/enunciate/releases/tag/v2.10.0).'],['OWNER']
https://api.github.com/repos/deeplearning4j/nd4j,646,nd4j native unable run multiple jvms simultaneously,issue trying run digitreplaced separate pathreplaced using nd4j native results following exception java io file not found exception users alex application data local temporary jni native ops dll process cannot access file used process java io file output functionreplaced java io file output stream initialize file output stream java digitreplaced java io file output stream initialize file output stream java digitreplaced org nd4j nativeblas util lib utils load temporary binary file library utils java digitreplaced org nd4j nativeblas native ops clinit native ops java digitreplaced org nd4j linalg cpu nativecpu ops native op executioner initialize native op executioner java digitreplaced sun reflect native constructor accessor impl new functionreplaced sun reflect native constructor accessor impl new instance native constructor accessor impl java digitreplaced sun reflect delegating constructor accessor impl new instance delegating constructor accessor impl java digitreplaced java lang reflect constructor new instance constructor java digitreplaced java lang class new instance class java digitreplaced org nd4j linalg factory nd4j init backend nd4j java digitreplaced org nd4j linalg factory nd4j init context nd4j java digitreplaced org nd4j linalg factory nd4j clinit nd4j java digitreplaced org deeplearning4j examples debug test softmax main test softmax java digitreplaced sun reflect native method accessor functionreplaced sun reflect native method accessor impl invoke native method accessor impl java digitreplaced sun reflect delegating method accessor impl invoke delegating method accessor impl java digitreplaced java lang reflect method invoke method java digitreplaced com intellij rt execution application app main main application main java digitreplaced,bug,bug,0,valid,,,,,[],[],[]
https://api.github.com/repos/hcoles/pitest,30,detect classes line source debug information,emailreplaced urlreplaced datereplaced digitreplaced digitreplaced timereplaced pit asked mutate classes compiled line numbers currently report mutations not test coverage rather alerting user fact classes source debug mutated pit null pointer generating report hard error warning generated case original issue urlreplaced,bug,bug,0,valid,https://github.com/hcoles/pitest/issues/30,hcoles,OWNER,2,"['hcoles', 'hcoles']","['_From [henry.co...@googlemail.com](https://code.google.com/u/110593770751416093310/) on March 16, 2012 05:16:14_\n\n**Status:** PendingRelease', '_From [henry.co...@googlemail.com](https://code.google.com/u/110593770751416093310/) on April 03, 2012 13:40:22_\n\nfixed in 0.26\n\n**Status:** Fixed']","['OWNER', 'OWNER']"
https://api.github.com/repos/vaadin/framework,6771,grid cols hidden throws exception,originally tepi reproduce digitreplaced create grid columns digitreplaced set columns hidable digitreplaced hide columns ui digitreplaced close reopen column hiding menu client side exception functionality imported urlreplaced issue issuereplaced,bug,bug,0,valid,https://github.com/vaadin/framework/issues/6771,vaadin-bot,COLLABORATOR,2,"['vaadin-bot', 'vaadin-bot']","['**Originally by @Artur-**\n\n___\nhttps://dev.vaadin.com/review/11124', '**Originally by @samie**\n\n___\nScheduling fixes for 7.5.0']","['COLLABORATOR', 'COLLABORATOR']"
https://api.github.com/repos/chorhatarahuduketuri/gc,63,add ai player windows,ai needs able produce ships combat colonisation move ships around identify new worlds colonise colonise new worlds kill worlds colonised players,enhancement,feature,0,invalid,https://github.com/chorhatarahuduketuri/gc/issues/63,chorhatarahuduketuri,OWNER,0,[],[],[]
https://api.github.com/repos/MateuszKubuszok/JSDPU,4,make download runnables resume interupted downloads,make several attempts download interrupted fil headers settings start downloaded content,enhancement,feature,0,invalid,https://github.com/MateuszKubuszok/JSDPU/issues/4,MateuszKubuszok,OWNER,0,[],[],[]
https://api.github.com/repos/hi3g/freki,13,document packages prevent aut import intellij,packages codereplaced codereplaced,enhancement,feature,0,invalid,https://github.com/hi3g/freki/issues/13,vonbirdie,CONTRIBUTOR,0,[],[],[]
https://api.github.com/repos/dimagi/commcare-android,2124,retry form submissions rate limited,currently receiving digitreplaced server phone immediately tries times updates send task short circuit back cease attempts submit forms automatically high priority rate limiting currently getting hit even higher submission counts form automated retry,enhancement,feature,0,invalid,https://github.com/dimagi/commcare-android/pull/2124,ctsims,MEMBER,0,[],[],[]
https://api.github.com/repos/spring-projects/spring-petclinic,182,upgrade ehcache digitreplaced,twitter reference article french urlreplaced article concludes lines besides eh cache maven configuration petclinic not hold single line xml looking code remove xml want pr migrates cache infrastructure eh cache digitreplaced jcache js digitreplaced reduces number dependencies,enhancement,feature,1,invalid,https://github.com/spring-projects/spring-petclinic/pull/182,snicoll,MEMBER,1,['arey'],['Thank you Stéphane. I have to update my article then report your PR to the master and/or the JavaConfig branch.'],['CONTRIBUTOR']
https://api.github.com/repos/doanduyhai/Achilles,22,support valu less entities,possible create entities digitreplaced id embedded id column column join column,enhancement,feature,0,invalid,https://github.com/doanduyhai/Achilles/issues/22,doanduyhai,OWNER,0,[],[],[]
https://api.github.com/repos/David-Bromell/Android-Development-Project,16,add payment feature,inside users profile payment button link button new activity fragment add ability make payment stripe google pay api,enhancement,feature,0,invalid,https://github.com/David-Bromell/Android-Development-Project/issues/16,ArchitKhanna,COLLABORATOR,0,[],[],[]
https://api.github.com/repos/cryptic-game/server,31,account management,describe feature like account management options api implementation change password delete account feature request related problem ? describe not change password delete account right additional context related urlreplaced,enhancement,feature,0,invalid,https://github.com/cryptic-game/server/issues/31,janekx21,NONE,5,"['JannikEmmerich', 'Defelo', 'JannikEmmerich', 'Defelo', 'JannikEmmerich']","['Update: Password change is already implemented', '@JannikEmmerich the ms endpoints should be called with `user_uuid` as the only parameter', 'The latest commit adds the parameter `user`. Is that fine as well or should I rename the parameter to `user_uuid`?', 'please rename it to `user_uuid`', 'Okay. I‘ll change that.']","['MEMBER', 'MEMBER', 'MEMBER', 'MEMBER', 'MEMBER']"
https://api.github.com/repos/code4romania/expert-consultation-api,10,users import list users csv file,admin user want able import list users csv format csv contain following information row nume prenume email telefon judet organizatie importing admin user uploading file confirm information parsed csv file correct user controller enhanced new endpoint parses csv returns list results new endpoint receives list results persists database adauga membri digitreplaced urlreplaced,enhancement,feature,1,invalid,,,,,[],[],[]
https://api.github.com/repos/JamesPierce82/RPGClubApp,2,games fragment layout,need adjust layout games fragment game fragment not quite happy yet pretty basic simple looking nice able spice little bit perhaps actually working process adding circle filter images ?,enhancement,feature,0,invalid,https://github.com/JamesPierce82/RPGClubApp/issues/2,JamesPierce82,OWNER,2,"['JamesPierce82', 'JamesPierce82']","['Look into the transformers that are given by Google. \r\nThat or the CardFlip options.', 'Added Transformers where required.']","['OWNER', 'OWNER']"
https://api.github.com/repos/eclipse/milo,643,shor circuit call inet address loopback functionreplaced,prevents unnecessary call loopback functionreplaced include loopback parameter true slow operation systems fixes issuereplaced,enhancement,feature,0,invalid,https://github.com/eclipse-milo/milo/pull/643,kevinherron,CONTRIBUTOR,0,[],[],[]
https://api.github.com/repos/opennetworkinglab/flowvisor,30,fvctl change passwd improvements,status open project flowvisor pathreplaced none affects pathreplaced none fix pathreplaced none type improvement priority major reporter josh smift assignee nick bastin resolution unresolved votes digitreplaced labels none remaining estimate not specified time spent not specified original estimate not specified attachments changepassw improve txt description fvctl change passwd prompt confirm new password run interactively case mistyped new password allow run interactively comments comment masahiko takahashi pathreplaced hope patch helps diff r 8ef46d07f digitreplaced pathreplaced pathreplaced mon sep digitreplaced timereplaced digitreplaced digitreplaced pathreplaced mon sep digitreplaced timereplaced digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced new apicmd change slice digitreplaced slicename key value new apicmd delete slice digitreplaced slicename new apicmd change passwd digitreplaced slicename new apicmd change passwd digitreplaced digitreplaced slicename new passwd new apicmd slice information digitreplaced slicename new apicmd add queue digitreplaced dpid slicename queue new apicmd remove queue digitreplaced dpid slicename digitreplaced digitreplaced digitreplaced digitreplaced public void run change functionreplaced throws ioexception xml rpc exception string passwd fvconfig read passwd new password string confirm fvconfig read passwd retype new password functionreplaced system println match return codereplaced digitreplaced digitreplaced digitreplaced digitreplaced system err println failed public void run change functionreplaced throws ioexception xml rpc exception boolean reply boolean client execute api change passwd new object slice name passwd reply null system err println 'nul reply system exit digitreplaced reply system println success system err println failed public void run add functionreplaced throws ioexception xml rpc exception boolean reply boolean client execute api add queue diff r 8ef46d07f digitreplaced pathreplaced impl java pathreplaced impl java mon sep digitreplaced timereplaced digitreplaced digitreplaced pathreplaced impl java mon sep digitreplaced timereplaced digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced passwd salt controller hostname controller port contact email drop policy lldp spam values ? ? ? ? ? ? ? ? ? ? ? private static string deleteslice delete slice slice ? private static string scrypt update slice set crypt ? salt private static string scrypt update slice set crypt ? salt ? slice ? private static string flowvisor select id flowvisor flowvisor flowvisor config ? original issue urlreplaced codereplaced,enhancement,feature,0,invalid,https://github.com/opennetworkinglab/flowvisor/issues/30,billsnow,NONE,0,[],[],[]
https://api.github.com/repos/thelivelock/subscribe-lambda,3,implement lambda store payload data dynamo database,implement lambda store payload data dynamo database,enhancement,feature,0,invalid,https://github.com/thelivelock/subscribe-lambda/pull/3,oskarv,CONTRIBUTOR,1,['oskarv'],['fire in the hole'],['CONTRIBUTOR']
https://api.github.com/repos/rascarlo/ArchPackages,2,feature request integrate aur queries,neat add additional repository codereplaced actually perform search arch linux user repository urlreplaced using rpc interface urlreplaced,enhancement,feature,0,invalid,https://github.com/rascarlo/ArchPackages/issues/2,1ace,NONE,4,"['rascarlo', '1ace', 'rascarlo', 'rascarlo']","['I have already written an app for the AUR: https://github.com/rascarlo/AURdroid', 'Haha, I knew the look of the app felt familiar! I also have AURdroid, thanks for making it :)\r\n\r\nIs there any reason not to integrate the two?', ""The API are different and don't expose the same parameters. But yes I could actually make only one app with dedicated tabs for the official and aur repos"", 'closing the issue: no need in my opinion to merge both projects into one and make things more complicated: archPackages is for official repos, aurdroid for aur']","['OWNER', 'NONE', 'OWNER', 'OWNER']"
https://api.github.com/repos/neo4j/neo4j-java-driver-spring-boot-starter,7,provide vs code devcontainer reactive web,public available docker image digitreplaced digitreplaced digitreplaced add simple easy reactive devcontainer,enhancement,feature,0,invalid,https://github.com/neo4j/neo4j-java-driver-spring-boot-starter/issues/7,michael-simons,CONTRIBUTOR,0,[],[],[]
https://api.github.com/repos/spring-cloud/spring-cloud-release-tools,5,better commit message,include version going codereplaced codereplaced,enhancement,feature,0,invalid,https://github.com/spring-cloud/spring-cloud-release-tools/issues/5,spencergibb,MEMBER,0,[],[],[]
https://api.github.com/repos/mguenther/kafka-junit,17,update dependencies,dependencies ou dated make latest stable versions runtime dependencies org apache curator curato test digitreplaced digitreplaced digitreplaced incubating digitreplaced digitreplaced digitreplaced compil time dependencies org projectlombok lombok digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced test dependencies org assertj assert core digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced digitreplaced,enhancement,feature,0,invalid,https://github.com/mguenther/kafka-junit/issues/17,mguenther,OWNER,2,"['mguenther', 'mguenther']","[""I've encountered some issues while migrating from curator-test:2.1.0 to 4.0.1. However, these could be solved by excluding the transitive dependency on Apache ZooKeeper from org.apache.kafka:kafka_2.11. After this, everything seems to work as expected."", 'Merged back into development.']","['OWNER', 'OWNER']"
https://api.github.com/repos/BorderTech/wcomponents,179,allow intr element gaps margin units pixel,width issuereplaced intr element gaps hgap vgap able expressed unit suggest change int hgap int vgap strings,enhancement,feature,0,invalid,https://github.com/BorderTech/wcomponents/issues/179,ghost,NONE,1,['ghost'],['This has been made redundant by #207 and #172 as it is now possible to have undefined hgaps and set them in app specific CSS so I am closing this issue.'],['NONE']
https://api.github.com/repos/SleepyTrousers/EnderIO,1262,feature request machines base speed configuration,like ability configure base speed machines alloy smelter sag mill work currently configuration pathreplaced rates soul binder slic splice upgrade level suggest similar configs alloy smelter sag mill,enhancement,feature,0,invalid,https://github.com/SleepyTrousers/EnderIO-1.5-1.12/issues/1262,UberWaffe,NONE,0,[],[],[]
https://api.github.com/repos/material-components/material-components-android,1506,tab layout mediator add codereplaced getter getting information codereplaced state,work mutable collection fragments digitreplaced fragment collection want hide tab layout detach tab layout mediator view pager digitreplaced attach digitreplaced fragment collection call attach twice row illegal state exception message tab layout mediator attached achieve create duplicated variable tab layout mediato state code update locally call functionreplaced functionreplaced possible solution want method codereplaced return attached state tab layout mediator,feature request,feature,1,invalid,https://github.com/material-components/material-components-android/issues/1506,rmyhal,NONE,2,"['wcshi', 'rmyhal']","['Just to confirm, you are requesting that we add a getter method to TabLayoutMediator that returns the value in the private `attached` variable?', '@wcshi Yes, correct']","['CONTRIBUTOR', 'NONE']"
https://api.github.com/repos/SolidLeon/GenericLauncher,30,remove support file mode,xml mode supported version digitreplaced digitreplaced,enhancement,feature,0,invalid,https://github.com/mmannel/GenericLauncher/issues/30,mmannel,OWNER,1,['mmannel'],['Implemented with 888ec55'],['OWNER']
https://api.github.com/repos/AntennaPod/AntennaPod,620,pause rewind seconds,nice podcast rewind seconds advanced pref ? default digitreplaced sec ? stop pause,feature request,feature,0,invalid,https://github.com/AntennaPod/AntennaPod/issues/620,HolgerJeromin,CONTRIBUTOR,10,"['SgtSQL', 'HolgerJeromin', 'TomHennen', 'forteller', 'cmeeren', 'HolgerJeromin', 'mfietz', 'TomHennen', 'TomHennen', 'rettigs']","['I like the feature but I think 10 seconds is too long for the default. On other apps/devices I\'ve seen .5 to 1 second work well. I pause 30 times a day or more. A 10 second replay would drive me crazy.\n\n--- Original Message ---\n\nFrom: ""Holger Jeromin"" notifications@github.com\nSent: February 3, 2015 11:13 AM\nTo: ""AntennaPod/AntennaPod"" AntennaPod@noreply.github.com\nSubject: [AntennaPod] pause should rewind x seconds (#620)\n\nIt would be nice if the podcast would rewind x seconds (with advanced pref? default 10 sec?) at stop and pause.\n\n---\n\nReply to this email directly or view it on GitHub:\nhttps://github.com/AntennaPod/AntennaPod/issues/620', 'i want to repeat the last sentence or context. \nBut thanks for your input. it should be a prefs.', 'This sounds like a good idea.', ""I've seen in another app the option of having different rewind times for different length pauses. So if you've paused for 0-20 seconds it could rewind X seconds (e.g. 0), if you've paused for 20-180 seconds it could rewind Y seconds and if you've paused for more than 180 seconds it could rewind Z seconds, for example. You could set X, Y and Z in the settings. I found that quite useful."", 'I would like to see this. What @forteller suggests also sounds useful.', 'i would stick to two times. perhaps 60 sec as a cut off. Otherwise it could be too confusing for most users.\nbut the idea is cool.', ""I honestly don't know any video or audio player that automatically rewinds on pause. Seems rather confusing to me...\nI could get behind rewinding 1s or less. Most of the other proposals sound far to complicated.\n\nIf you paused a while ago and lost track of the podcast, you should IMHO press rewind and not have the player trying to rewind far enough to get you back on track."", ""I think Google listen did this. It provided context to the listener.\n\nOn Mon, Apr 6, 2015, 10:12 AM Martin Fietz notifications@github.com wrote:\n\n> I honestly don't know any video or audio player that automatically rewinds\n> on pause. Seems rather confusing to me...\n> I could get behind rewinding 1s or less. Most of the other proposals sound\n> far to complicated.\n> \n> If you paused a while ago and lost track of the podcast, you should IMHO\n> press rewind and not have the player trying to rewind far enough to get you\n> back on track.\n> \n> —\n> Reply to this email directly or view it on GitHub\n> https://github.com/AntennaPod/AntennaPod/issues/620#issuecomment-90078134\n> ."", ""But, it wasn't configurable. It was just a second or two. Would probably\nneed to handle the length of the pause. Otherwise 'pause on interrupt'\nwould be really obnoxious for small interruptions.\n\nOn Mon, Apr 6, 2015, 11:10 AM Tom Hennen tom.hennen@gmail.com wrote:\n\n> I think Google listen did this. It provided context to the listener.\n> \n> On Mon, Apr 6, 2015, 10:12 AM Martin Fietz notifications@github.com\n> wrote:\n> \n> > I honestly don't know any video or audio player that automatically\n> > rewinds on pause. Seems rather confusing to me...\n> > I could get behind rewinding 1s or less. Most of the other proposals\n> > sound far to complicated.\n> > \n> > If you paused a while ago and lost track of the podcast, you should IMHO\n> > press rewind and not have the player trying to rewind far enough to get you\n> > back on track.\n> > \n> > —\n> > Reply to this email directly or view it on GitHub\n> > https://github.com/AntennaPod/AntennaPod/issues/620#issuecomment-90078134\n> > ."", ""@mfietz Mortplayer Audiobook (which I used to use for podcasts) had this feature; I had it set to rewind 10 seconds whenever I paused to get adequate context the next time I played it.  I think this would be a great feature, and there's no reason why it can't be configurable.  @forteller's idea may be a bit overkill, but it would nonetheless be a useful feature in my opinion.""]","['NONE', 'CONTRIBUTOR', 'CONTRIBUTOR', 'NONE', 'NONE', 'CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR', 'NONE']"
https://api.github.com/repos/signalapp/Signal-Android,3147,feature request indicate new day ux,like request new feature kind indicator new day begins like implemented messengers like whats application make searching messages sent certain day easier structures conversations see whats application handles similar solution great screenshot datereplaced digitreplaced digitreplaced digitreplaced urlreplaced,feature,feature,0,invalid,https://github.com/signalapp/Signal-Android/issues/3147,Mihahn,NONE,1,['2-4601'],['4c815db076bdad365c785857e690982bfdb63aa3'],['CONTRIBUTOR']
